model_id,model_family,feature_strategy,covariate_mode,leakage_class,n_model_features,feature_ids,train_auc,development_auc,final_auc,mean_ad_score_GSE63060,mean_ad_score_GSE63061,mean_ad_score_GSE85426,mean_control_score_GSE63060,mean_control_score_GSE63061,mean_control_score_GSE85426,reaches_final_auc_070,development_minus_final_auc
glmnet_dev_auc_k50_a0_lambda.1se_gene,glmnet_alpha_0,dev_auc_top50_lambda.1se,gene_only,primary_eligible,50,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537;3945;23658;84154;64776;404672;153222;6645;199;10094;6728;5204;6128;101;1178;8837;3646;10412;653505;338692;6129,0.910411140583554,0.789863631482873,0.591111111111111,0.756970969046834,0.695496364913665,0.61550249756101,0.338838547967302,0.425045557768386,0.556130281460329,FALSE,0.198752520371762
glmnet_dev_p_k50_a0_lambda.1se_gene,glmnet_alpha_0,dev_p_top50_lambda.1se,gene_only,primary_eligible,50,6166;4694;1069;6230;4725;51506;51258;10063;7388;529;23218;6119;5052;7979;6233;539;521;522;51503;6727;4637;199;2959;51382;9553;10312;79921;153527;10094;3646;153222;103910;6135;54460;54543;51399;653505;84154;3684;219402;404672;168537;6645;3945;10632;6124;6229;2079;23053;6728,0.892506631299735,0.789863631482873,0.605432098765432,0.737664324291861,0.690892509872777,0.609643032131357,0.365756477107771,0.441582259170154,0.551498903241013,FALSE,0.184431532717441
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.1se_gene,glmnet_alpha_0,dev_fdr_concordant_auc_top50_lambda.1se,gene_only,primary_eligible,50,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537;3945;23658;84154;64776;404672;153222;6645;199;10094;6728;5204;6128;101;1178;8837;3646;10412;653505;338692;6129,0.908554376657825,0.789702566305165,0.591604938271605,0.75439755917161,0.695055672769851,0.614340525453057,0.342426482392238,0.427152538352629,0.555449545821647,FALSE,0.19809762803356
glmnet_dev_auc_k50_a05_lambda.1se_gene,glmnet_alpha_0.5,dev_auc_top50_lambda.1se,gene_only,primary_eligible,50,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537;3945;23658;84154;64776;404672;153222;6645;199;10094;6728;5204;6128;101;1178;8837;3646;10412;653505;338692;6129,0.898673740053051,0.789541501127456,0.59,0.747794038444567,0.691316519439159,0.607768136656928,0.351633302257507,0.427406781607392,0.53902454856931,FALSE,0.199541501127456
glmnet_dev_nominal_concordant_auc_k50_a05_lambda.1se_gene,glmnet_alpha_0.5,dev_nominal_concordant_auc_top50_lambda.1se,gene_only,primary_eligible,50,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537;3945;23658;84154;64776;404672;153222;6645;199;10094;6728;5204;6128;101;1178;8837;3646;10412;653505;338692;6129,0.898673740053051,0.789541501127456,0.59,0.747794038444567,0.691316519439159,0.607768136656928,0.351633302257507,0.427406781607392,0.53902454856931,FALSE,0.199541501127456
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.1se_clin,glmnet_alpha_0,dev_fdr_concordant_auc_top50_lambda.1se,gene_plus_age_gender,primary_eligible,50,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537;3945;23658;84154;64776;404672;153222;6645;199;10094;6728;5204;6128;101;1178;8837;3646;10412;653505;338692;6129,0.896684350132626,0.789058305594331,0.589753086419753,0.741937859026939,0.691809167425854,0.607473848315493,0.359798188094044,0.437808070030148,0.551203485157153,FALSE,0.199305219174577
glmnet_s3_rank_k100_a0_lambda.min_gene,glmnet_alpha_0,s3_rank_top100_lambda.min,gene_only,primary_eligible,100,51258;4694;6166;1069;4725;6230;7979;529;6119;10063;54556;91860;521;6233;7388;3336;6902;84154;56943;539;3301;404672;7381;9553;29889;6741;51506;25983;168537;54460;51382;51503;221443;6629;84324;6161;7347;653505;5684;1070;51650;23658;81892;2959;442454;51019;199;5052;11335;29093;153222;153527;5701;54543;1622;51023;6229;3476;23256;522;51651;27258;10094;6728;246184;9551;7295;6645;55339;91942;6742;8087;10412;51574;6647;7297;9360;10283;26354;3320;4830;79657;103910;29081;51372;5685;90843;22826;55299;84268;25949;689;6633;51241;8813;6154;4724;4666;3945;10312,0.945358090185676,0.788521421668635,0.510864197530864,0.810066173708542,0.703109672035507,0.583500994727472,0.26481158178121,0.395080034784374,0.573694327384512,FALSE,0.277657224137771
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.1se_gene,glmnet_alpha_0.5,dev_fdr_concordant_auc_top50_lambda.1se,gene_only,primary_eligible,50,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537;3945;23658;84154;64776;404672;153222;6645;199;10094;6728;5204;6128;101;1178;8837;3646;10412;653505;338692;6129,0.907228116710875,0.788467733276066,0.591234567901235,0.75663905255429,0.691915310366397,0.610570684898061,0.33930132067757,0.420656462242652,0.539207489152674,FALSE,0.197233165374831
glmnet_dev_p_k50_a05_lambda.1se_gene,glmnet_alpha_0.5,dev_p_top50_lambda.1se,gene_only,primary_eligible,50,6166;4694;1069;6230;4725;51506;51258;10063;7388;529;23218;6119;5052;7979;6233;539;521;522;51503;6727;4637;199;2959;51382;9553;10312;79921;153527;10094;3646;153222;103910;6135;54460;54543;51399;653505;84154;3684;219402;404672;168537;6645;3945;10632;6124;6229;2079;23053;6728,0.904442970822281,0.78798453774294,0.590493827160494,0.752929863047321,0.691832377742848,0.608623781021536,0.344472785797498,0.423760351817713,0.539005412745485,FALSE,0.197490710582446
glmnet_s3_rank_k100_a0_lambda.min_clin,glmnet_alpha_0,s3_rank_top100_lambda.min,gene_plus_age_gender,primary_eligible,100,51258;4694;6166;1069;4725;6230;7979;529;6119;10063;54556;91860;521;6233;7388;3336;6902;84154;56943;539;3301;404672;7381;9553;29889;6741;51506;25983;168537;54460;51382;51503;221443;6629;84324;6161;7347;653505;5684;1070;51650;23658;81892;2959;442454;51019;199;5052;11335;29093;153222;153527;5701;54543;1622;51023;6229;3476;23256;522;51651;27258;10094;6728;246184;9551;7295;6645;55339;91942;6742;8087;10412;51574;6647;7297;9360;10283;26354;3320;4830;79657;103910;29081;51372;5685;90843;22826;55299;84268;25949;689;6633;51241;8813;6154;4724;4666;3945;10312,0.932161803713528,0.78798453774294,0.53679012345679,0.785439556214232,0.698325998594315,0.596572607477841,0.299146770627321,0.411465436430221,0.563770530575384,FALSE,0.25119441428615
glmnet_dev_auc_k50_a0_lambda.1se_clin,glmnet_alpha_0,dev_auc_top50_lambda.1se,gene_plus_age_gender,primary_eligible,50,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537;3945;23658;84154;64776;404672;153222;6645;199;10094;6728;5204;6128;101;1178;8837;3646;10412;653505;338692;6129,0.891710875331565,0.787930849350371,0.59,0.737003449105329,0.69041824209702,0.605854095992791,0.366677901007993,0.442205288255719,0.550739982944907,FALSE,0.197930849350371
glmnet_dev_p_k50_a0_lambda.1se_clin,glmnet_alpha_0,dev_p_top50_lambda.1se,gene_plus_age_gender,primary_eligible,50,6166;4694;1069;6230;4725;51506;51258;10063;7388;529;23218;6119;5052;7979;6233;539;521;522;51503;6727;4637;199;2959;51382;9553;10312;79921;153527;10094;3646;153222;103910;6135;54460;54543;51399;653505;84154;3684;219402;404672;168537;6645;3945;10632;6124;6229;2079;23053;6728,0.889323607427056,0.787716095780092,0.603333333333333,0.733135486812959,0.689049082141837,0.606300004207529,0.372070724868895,0.445609110624673,0.549619986288427,FALSE,0.184382762446759
glmnet_dev_nominal_concordant_auc_k50_a0_lambda.1se_gene,glmnet_alpha_0,dev_nominal_concordant_auc_top50_lambda.1se,gene_only,primary_eligible,50,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537;3945;23658;84154;64776;404672;153222;6645;199;10094;6728;5204;6128;101;1178;8837;3646;10412;653505;338692;6129,0.887400530503979,0.787232900246967,0.589259259259259,0.731987171485304,0.689160358413673,0.605699063954257,0.373671762921492,0.446724446202988,0.551827422147682,FALSE,0.197973640987707
glmnet_dev_p_k50_a05_lambda.1se_clin,glmnet_alpha_0.5,dev_p_top50_lambda.1se,gene_plus_age_gender,primary_eligible,50,6166;4694;1069;6230;4725;51506;51258;10063;7388;529;23218;6119;5052;7979;6233;539;521;522;51503;6727;4637;199;2959;51382;9553;10312;79921;153527;10094;3646;153222;103910;6135;54460;54543;51399;653505;84154;3684;219402;404672;168537;6645;3945;10632;6124;6229;2079;23053;6728,0.912267904509284,0.787125523461828,0.592098765432099,0.762075041600588,0.692442946161461,0.611451765087652,0.331722296064173,0.417821998219666,0.538016301435435,FALSE,0.195026758029729
glmnet_dev_p_k50_a0_lambda.min_clin,glmnet_alpha_0,dev_p_top50_lambda.min,gene_plus_age_gender,primary_eligible,50,6166;4694;1069;6230;4725;51506;51258;10063;7388;529;23218;6119;5052;7979;6233;539;521;522;51503;6727;4637;199;2959;51382;9553;10312;79921;153527;10094;3646;153222;103910;6135;54460;54543;51399;653505;84154;3684;219402;404672;168537;6645;3945;10632;6124;6229;2079;23053;6728,0.926989389920425,0.785461183292172,0.598765432098765,0.781234837993545,0.698423481227789,0.626870078712829,0.305009117123272,0.407604508942539,0.560901145736388,FALSE,0.186695751193407
glmnet_dev_p_k5_a0_lambda.min_gene,glmnet_alpha_0,dev_p_top5_lambda.min,gene_only,primary_eligible,5,6166;4694;1069;6230;4725,0.875198938992043,0.784977987759047,0.568641975308642,0.74340910174187,0.698026822635337,0.601566074401974,0.357746925224343,0.428123645687194,0.546539916860109,FALSE,0.216336012450404
glmnet_dev_fdr_concordant_auc_k5_a05_lambda.min_gene,glmnet_alpha_0.5,dev_fdr_concordant_auc_top5_lambda.min,gene_only,primary_eligible,5,4694;4725;6166;6230;1069,0.874933687002653,0.784870610973908,0.571234567901235,0.712240776379566,0.683978099172684,0.600843069361248,0.401202763700736,0.461272372460809,0.559274372372295,FALSE,0.213636043072673
glmnet_dev_auc_k5_a05_lambda.min_gene,glmnet_alpha_0.5,dev_auc_top5_lambda.min,gene_only,primary_eligible,5,4694;4725;6166;6230;1069,0.87473474801061,0.78454848061849,0.572592592592593,0.708508833428064,0.68193211671359,0.600452806742342,0.406405953392769,0.46496267423632,0.560000984432004,FALSE,0.211955888025898
glmnet_dev_auc_k5_a05_lambda.min_clin,glmnet_alpha_0.5,dev_auc_top5_lambda.min,gene_plus_age_gender,primary_eligible,5,4694;4725;6166;6230;1069,0.875596816976127,0.784494792225921,0.568271604938272,0.721989146643151,0.688880584041233,0.60191048989294,0.387611285928788,0.45141024392202,0.557560650323878,FALSE,0.216223187287649
glmnet_s3_rank_k100_a05_lambda.min_clin,glmnet_alpha_0.5,s3_rank_top100_lambda.min,gene_plus_age_gender,primary_eligible,100,51258;4694;6166;1069;4725;6230;7979;529;6119;10063;54556;91860;521;6233;7388;3336;6902;84154;56943;539;3301;404672;7381;9553;29889;6741;51506;25983;168537;54460;51382;51503;221443;6629;84324;6161;7347;653505;5684;1070;51650;23658;81892;2959;442454;51019;199;5052;11335;29093;153222;153527;5701;54543;1622;51023;6229;3476;23256;522;51651;27258;10094;6728;246184;9551;7295;6645;55339;91942;6742;8087;10412;51574;6647;7297;9360;10283;26354;3320;4830;79657;103910;29081;51372;5685;90843;22826;55299;84268;25949;689;6633;51241;8813;6154;4724;4666;3945;10312,0.91816976127321,0.784494792225921,0.577777777777778,0.775969325810341,0.692156401839265,0.590623198095449,0.312350458182607,0.407307116378265,0.52153610659463,FALSE,0.206717014448143
glmnet_dev_nominal_concordant_auc_k5_a05_lambda.min_clin,glmnet_alpha_0.5,dev_nominal_concordant_auc_top5_lambda.min,gene_plus_age_gender,primary_eligible,5,4694;4725;6166;6230;1069,0.874535809018568,0.784441103833351,0.573456790123457,0.700215430743508,0.677086863800615,0.599593597388093,0.417968870599138,0.473020610350012,0.561676912377216,FALSE,0.210984313709894
glmnet_dev_auc_k5_a0_lambda.min_gene,glmnet_alpha_0,dev_auc_top5_lambda.min,gene_only,primary_eligible,5,4694;4725;6166;6230;1069,0.875132625994695,0.784280038655643,0.568641975308642,0.74733455472489,0.698862731799926,0.602878055685235,0.35227393891968,0.423510761452686,0.547857087572356,FALSE,0.215638063347001
glmnet_dev_p_k5_a05_lambda.min_gene,glmnet_alpha_0.5,dev_p_top5_lambda.min,gene_only,primary_eligible,5,6166;4694;1069;6230;4725,0.87632625994695,0.784011596692795,0.56641975308642,0.745396814653691,0.697514932643582,0.604961036502688,0.354975594570307,0.42575454170218,0.55344211804117,FALSE,0.217591843606375
glmnet_dev_fdr_concordant_auc_k50_a0_lambda.min_clin,glmnet_alpha_0,dev_fdr_concordant_auc_top50_lambda.min,gene_plus_age_gender,primary_eligible,50,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537;3945;23658;84154;64776;404672;153222;6645;199;10094;6728;5204;6128;101;1178;8837;3646;10412;653505;338692;6129,0.924005305039788,0.784011596692795,0.587530864197531,0.775240291135197,0.696505909463874,0.619941250104328,0.313366899869597,0.410724466261927,0.55842259476462,FALSE,0.196480732495264
glmnet_dev_nominal_concordant_auc_k5_a0_lambda.min_gene,glmnet_alpha_0,dev_nominal_concordant_auc_top5_lambda.min,gene_only,primary_eligible,5,4694;4725;6166;6230;1069,0.872679045092838,0.783743154729947,0.577901234567901,0.714483166511963,0.686141057983197,0.59848153755814,0.398076359184618,0.459564328443935,0.551971686026098,FALSE,0.205841920162046
glmnet_dev_p_k100_a0_lambda.min_clin,glmnet_alpha_0,dev_p_top100_lambda.min,gene_plus_age_gender,primary_eligible,100,6166;4694;1069;6230;4725;51506;51258;10063;7388;529;23218;6119;5052;7979;6233;539;521;522;51503;6727;4637;199;2959;51382;9553;10312;79921;153527;10094;3646;153222;103910;6135;54460;54543;51399;653505;84154;3684;219402;404672;168537;6645;3945;10632;6124;6229;2079;23053;6728;1178;3301;56943;6128;442454;101;51019;6171;2483;22826;64776;6224;5204;1933;4830;23658;51023;26156;51639;6633;6144;5684;6232;8837;6152;7295;3015;7347;10412;25983;1337;51650;29093;1316;132299;114785;3476;6647;6156;7381;515;10987;3336;338692;6165;51372;6136;6154;51318;55262,0.944363395225464,0.783743154729947,0.607654320987654,0.797507212098547,0.701292132474528,0.630527641338665,0.282321663564183,0.404300760677854,0.548338552576983,FALSE,0.176088833742293
glmnet_dev_nominal_concordant_auc_k50_a0_lambda.min_clin,glmnet_alpha_0,dev_nominal_concordant_auc_top50_lambda.min,gene_plus_age_gender,primary_eligible,50,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537;3945;23658;84154;64776;404672;153222;6645;199;10094;6728;5204;6128;101;1178;8837;3646;10412;653505;338692;6129,0.92606100795756,0.783689466337378,0.587654320987654,0.777762574105435,0.6965498173555,0.620873999394135,0.309850254098785,0.408901625265354,0.559202217220512,FALSE,0.196035145349724
glmnet_dev_p_k5_a0_lambda.min_clin,glmnet_alpha_0,dev_p_top5_lambda.min,gene_plus_age_gender,primary_eligible,5,6166;4694;1069;6230;4725,0.875862068965517,0.783635777944808,0.575802469135803,0.731707636123765,0.693098396767612,0.595759572978263,0.374061469365682,0.441944134787887,0.543141132039879,FALSE,0.207833308809006
glmnet_dev_fdr_concordant_auc_k5_a0_lambda.min_clin,glmnet_alpha_0,dev_fdr_concordant_auc_top5_lambda.min,gene_plus_age_gender,primary_eligible,5,4694;4725;6166;6230;1069,0.873806366047745,0.783313647589391,0.579259259259259,0.714920887575844,0.685657850804571,0.596333710473924,0.39746607494753,0.459282852539525,0.549605174179198,FALSE,0.204054388330132
glmnet_dev_p_k100_a05_lambda.1se_clin,glmnet_alpha_0.5,dev_p_top100_lambda.1se,gene_plus_age_gender,primary_eligible,100,6166;4694;1069;6230;4725;51506;51258;10063;7388;529;23218;6119;5052;7979;6233;539;521;522;51503;6727;4637;199;2959;51382;9553;10312;79921;153527;10094;3646;153222;103910;6135;54460;54543;51399;653505;84154;3684;219402;404672;168537;6645;3945;10632;6124;6229;2079;23053;6728;1178;3301;56943;6128;442454;101;51019;6171;2483;22826;64776;6224;5204;1933;4830;23658;51023;26156;51639;6633;6144;5684;6232;8837;6152;7295;3015;7347;10412;25983;1337;51650;29093;1316;132299;114785;3476;6647;6156;7381;515;10987;3336;338692;6165;51372;6136;6154;51318;55262,0.902917771883289,0.783259959196822,0.586172839506173,0.746995926124999,0.688703882387313,0.606497592444109,0.352746064298552,0.430772913513519,0.539626110077792,FALSE,0.197087119690649
glmnet_dev_nominal_concordant_auc_k100_a0_lambda.min_gene,glmnet_alpha_0,dev_nominal_concordant_auc_top100_lambda.min,gene_only,primary_eligible,100,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537;3945;23658;84154;64776;404672;153222;6645;199;10094;6728;5204;6128;101;1178;8837;3646;10412;653505;338692;6129;2959;51382;1316;4637;51399;3684;9170;26156;51650;5684;6154;6124;3301;6171;23053;7347;56943;153527;114785;388789;388962;3476;10632;6224;7297;51019;219402;6647;6152;3385;103910;2483;25983;3015;6144;22826;6741;4712;2079;6633;9349;4830;7381;51318;3687;3336;55262;6232;132299;29889,0.940053050397878,0.783206270804252,0.611481481481482,0.790704798507144,0.701441786193755,0.628583100934675,0.291805800016041,0.412287896558497,0.540684612553978,FALSE,0.171724789322771
glmnet_dev_nominal_concordant_auc_k100_a0_lambda.min_clin,glmnet_alpha_0,dev_nominal_concordant_auc_top100_lambda.min,gene_plus_age_gender,primary_eligible,100,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537;3945;23658;84154;64776;404672;153222;6645;199;10094;6728;5204;6128;101;1178;8837;3646;10412;653505;338692;6129;2959;51382;1316;4637;51399;3684;9170;26156;51650;5684;6154;6124;3301;6171;23053;7347;56943;153527;114785;388789;388962;3476;10632;6224;7297;51019;219402;6647;6152;3385;103910;2483;25983;3015;6144;22826;6741;4712;2079;6633;9349;4830;7381;51318;3687;3336;55262;6232;132299;29889,0.955238726790451,0.782937828841405,0.62037037037037,0.818738652313569,0.708768604116288,0.640552885643558,0.252720143633054,0.397159909077906,0.542082347272662,FALSE,0.162567458471034
glmnet_dev_p_k50_a0_lambda.min_gene,glmnet_alpha_0,dev_p_top50_lambda.min,gene_only,primary_eligible,50,6166;4694;1069;6230;4725;51506;51258;10063;7388;529;23218;6119;5052;7979;6233;539;521;522;51503;6727;4637;199;2959;51382;9553;10312;79921;153527;10094;3646;153222;103910;6135;54460;54543;51399;653505;84154;3684;219402;404672;168537;6645;3945;10632;6124;6229;2079;23053;6728,0.936339522546419,0.782884140448835,0.581851851851852,0.798460146462685,0.700854464161499,0.636269106615135,0.280993061127887,0.398311578391079,0.573852455723895,FALSE,0.201032288596983
glmnet_dev_p_k100_a0_lambda.min_gene,glmnet_alpha_0,dev_p_top100_lambda.min,gene_only,primary_eligible,100,6166;4694;1069;6230;4725;51506;51258;10063;7388;529;23218;6119;5052;7979;6233;539;521;522;51503;6727;4637;199;2959;51382;9553;10312;79921;153527;10094;3646;153222;103910;6135;54460;54543;51399;653505;84154;3684;219402;404672;168537;6645;3945;10632;6124;6229;2079;23053;6728;1178;3301;56943;6128;442454;101;51019;6171;2483;22826;64776;6224;5204;1933;4830;23658;51023;26156;51639;6633;6144;5684;6232;8837;6152;7295;3015;7347;10412;25983;1337;51650;29093;1316;132299;114785;3476;6647;6156;7381;515;10987;3336;338692;6165;51372;6136;6154;51318;55262,0.933488063660477,0.782830452056265,0.605308641975309,0.780229289525026,0.698131270489908,0.624935978960237,0.306411077657557,0.415037171153832,0.549442389572274,FALSE,0.177521810080957
glmnet_dev_auc_k100_a0_lambda.min_gene,glmnet_alpha_0,dev_auc_top100_lambda.min,gene_only,primary_eligible,100,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537;3945;23658;84154;64776;404672;153222;6645;199;10094;6728;5204;6128;101;1178;8837;3646;10412;653505;338692;6129;2959;51382;1316;4637;51399;3684;9170;26156;51650;5684;6154;6124;3301;6171;23053;7347;56943;153527;114785;388789;388962;3476;10632;6224;7297;51019;219402;6647;6152;3385;103910;2483;25983;3015;6144;22826;6741;4712;2079;6633;9349;4830;7381;51318;3687;3336;55262;6232;132299;29889,0.932559681697613,0.782669386878557,0.609876543209877,0.77914620434319,0.698433950604024,0.62213426937046,0.307921153144088,0.41938028135228,0.539995004289809,FALSE,0.17279284366868
glmnet_s3_rank_k100_a05_lambda.min_gene,glmnet_alpha_0.5,s3_rank_top100_lambda.min,gene_only,primary_eligible,100,51258;4694;6166;1069;4725;6230;7979;529;6119;10063;54556;91860;521;6233;7388;3336;6902;84154;56943;539;3301;404672;7381;9553;29889;6741;51506;25983;168537;54460;51382;51503;221443;6629;84324;6161;7347;653505;5684;1070;51650;23658;81892;2959;442454;51019;199;5052;11335;29093;153222;153527;5701;54543;1622;51023;6229;3476;23256;522;51651;27258;10094;6728;246184;9551;7295;6645;55339;91942;6742;8087;10412;51574;6647;7297;9360;10283;26354;3320;4830;79657;103910;29081;51372;5685;90843;22826;55299;84268;25949;689;6633;51241;8813;6154;4724;4666;3945;10312,0.915053050397878,0.782669386878557,0.581358024691358,0.768363424887742,0.690175233451491,0.591654488190466,0.322954838455545,0.414148149804556,0.523135876210552,FALSE,0.201311362187199
glmnet_dev_fdr_concordant_auc_k50_a05_lambda.min_clin,glmnet_alpha_0.5,dev_fdr_concordant_auc_top50_lambda.min,gene_plus_age_gender,primary_eligible,50,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537;3945;23658;84154;64776;404672;153222;6645;199;10094;6728;5204;6128;101;1178;8837;3646;10412;653505;338692;6129,0.920888594164456,0.782615698485987,0.593950617283951,0.773249025889234,0.692105581902175,0.614018782205606,0.31614318344206,0.409833120815684,0.536712930244353,FALSE,0.188665081202037
glmnet_dev_auc_k5_a0_lambda.min_clin,glmnet_alpha_0,dev_auc_top5_lambda.min,gene_plus_age_gender,primary_eligible,5,4694;4725;6166;6230;1069,0.876724137931035,0.782454633308279,0.574074074074074,0.739489221333558,0.695463260998476,0.595554973462701,0.363212145434783,0.433270430460795,0.540854527721426,FALSE,0.208380559234205
glmnet_dev_auc_k100_a0_lambda.min_clin,glmnet_alpha_0,dev_auc_top100_lambda.min,gene_plus_age_gender,primary_eligible,100,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537;3945;23658;84154;64776;404672;153222;6645;199;10094;6728;5204;6128;101;1178;8837;3646;10412;653505;338692;6129;2959;51382;1316;4637;51399;3684;9170;26156;51650;5684;6154;6124;3301;6171;23053;7347;56943;153527;114785;388789;388962;3476;10632;6224;7297;51019;219402;6647;6152;3385;103910;2483;25983;3015;6144;22826;6741;4712;2079;6633;9349;4830;7381;51318;3687;3336;55262;6232;132299;29889,0.95,0.782454633308279,0.618641975308642,0.810392264839154,0.70600788969172,0.634849971032457,0.264356910196809,0.401338960600895,0.539443936108713,FALSE,0.163812657999637
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.min_clin,glmnet_alpha_0,dev_fdr_concordant_auc_top100_lambda.min,gene_plus_age_gender,primary_eligible,100,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537;3945;23658;84154;64776;404672;153222;6645;199;10094;6728;5204;6128;101;1178;8837;3646;10412;653505;338692;6129;2959;51382;1316;4637;51399;3684;9170;26156;51650;5684;6154;6124;3301;6171;23053;7347;56943;153527;114785;388789;388962;3476;10632;6224;7297;51019;219402;6647;6152;3385;103910;2483;25983;3015;6144;22826;6741;4712;2079;6633;9349;4830;7381;51318;3687;3336;55262;6232;132299;29889,0.95,0.782454633308279,0.618641975308642,0.810392264839154,0.70600788969172,0.634849971032457,0.264356910196809,0.401338960600895,0.539443936108713,FALSE,0.163812657999637
glmnet_dev_nominal_concordant_auc_k50_a05_lambda.1se_clin,glmnet_alpha_0.5,dev_nominal_concordant_auc_top50_lambda.1se,gene_plus_age_gender,primary_eligible,50,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537;3945;23658;84154;64776;404672;153222;6645;199;10094;6728;5204;6128;101;1178;8837;3646;10412;653505;338692;6129,0.884880636604775,0.782400944915709,0.585555555555556,0.684571243362491,0.663034228610433,0.601602597081147,0.439780482036559,0.491436185039069,0.562634911213721,FALSE,0.196845389360154
glmnet_dev_p_k10_a0_lambda.min_gene,glmnet_alpha_0,dev_p_top10_lambda.min,gene_only,primary_eligible,10,6166;4694;1069;6230;4725;51506;51258;10063;7388;529,0.888660477453581,0.782186191345431,0.561111111111111,0.755472314222971,0.695161302790296,0.60428336288286,0.340928021887629,0.415238856901621,0.547627708001175,FALSE,0.22107508023432
glmnet_dev_fdr_concordant_auc_k100_a0_lambda.min_gene,glmnet_alpha_0,dev_fdr_concordant_auc_top100_lambda.min,gene_only,primary_eligible,100,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312;54460;522;54543;442454;9553;6135;1933;79921;6229;168537;3945;23658;84154;64776;404672;153222;6645;199;10094;6728;5204;6128;101;1178;8837;3646;10412;653505;338692;6129;2959;51382;1316;4637;51399;3684;9170;26156;51650;5684;6154;6124;3301;6171;23053;7347;56943;153527;114785;388789;388962;3476;10632;6224;7297;51019;219402;6647;6152;3385;103910;2483;25983;3015;6144;22826;6741;4712;2079;6633;9349;4830;7381;51318;3687;3336;55262;6232;132299;29889,0.931100795755968,0.782132502952862,0.60962962962963,0.776224255758493,0.697697830802966,0.620610373388458,0.311995027396342,0.421267803303935,0.539926738431069,FALSE,0.172502873323232
glmnet_dev_auc_k20_a0_lambda.min_gene,glmnet_alpha_0,dev_auc_top20_lambda.min,gene_only,primary_eligible,20,4694;4725;6166;6230;1069;51506;51258;6119;7388;10063;23218;7979;539;6233;521;5052;529;51503;6727;10312,0.90974801061008,0.782025126167723,0.577654320987654,0.771687276531846,0.698422811306902,0.624974054312227,0.318320624505859,0.411761781890659,0.555448439578869,FALSE,0.204370805180068
