gene_set,background,database,ID,Description,module,GeneRatio,gene_ratio_numeric,BgRatio,bg_ratio_numeric,pvalue,p.adjust,qvalue,Count,geneID,RichFactor,FoldEnrichment,zScore,category,subcategory
stable_directional_sensitivity,candidate_background,Reactome,R-HSA-927802,Nonsense-Mediated Decay (NMD),ribosomal_translation,37/245,0.151020408163265,39/348,0.112068965517241,8.55307609337167e-05,0.00126741036656326,0.00111312760641009,37,RPL36AL/RPS25/RPS27A/RPL32/RPS24/RPL26/MAGOH/RPL6/RPL11/RPL21/RPL17/RPL7/RPL24/RPL23/RPS17/RPL31/RPS27/RPS27L/RPS20/RPL5/RPL35A/RPL12/RPL39/RPL4/RPL35/RPS4X/RPL30/RPL41/RPS29/PNRC2/RPS3A/RPS14/RPL3/RPS6/RPL27/RPS18/RPL10A,0.948717948717949,1.34756671899529,3.5474837538964,,
stable_directional_sensitivity,candidate_background,Reactome,R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),other_or_unclassified,37/245,0.151020408163265,39/348,0.112068965517241,8.55307609337167e-05,0.00126741036656326,0.00111312760641009,37,RPL36AL/RPS25/RPS27A/RPL32/RPS24/RPL26/MAGOH/RPL6/RPL11/RPL21/RPL17/RPL7/RPL24/RPL23/RPS17/RPL31/RPS27/RPS27L/RPS20/RPL5/RPL35A/RPL12/RPL39/RPL4/RPL35/RPS4X/RPL30/RPL41/RPS29/PNRC2/RPS3A/RPS14/RPL3/RPS6/RPL27/RPS18/RPL10A,0.948717948717949,1.34756671899529,3.5474837538964,,
stable_directional_sensitivity,candidate_background,Reactome,R-HSA-8953854,Metabolism of RNA,rna_processing,76/245,0.310204081632653,89/348,0.255747126436782,0.000157484083417521,0.00223216570409182,0.00196044259448813,76,RPL36AL/RPS25/SEM1/RPS27A/GTF2H5/CWC15/SNRPB2/SARNP/RPL32/PSMA3/LSM5/SLIRP/PSMC2/RPS24/LSM3/WDR33/CWC27/GNL3/DNAJC8/SYF2/SNRPD2/RPL26/MAGOH/RPL6/SLU7/SNRPG/RIOK2/RPL11/PSMB1/RPL21/RPL17/RPL7/EMG1/RPL24/RPL23/SF3B6/PLRG1/RPS17/MPHOSPH10/RPL31/RPS27/RTRAF/RPS27L/NUP88/RPS20/ZCCHC7/DDX1/RPL5/LSM1/RPL35A/HSPA8/PSMC6/SNRNP70/RPL12/UBL5/RPL39/RPL4/PPIL3/RPL35/RPS4X/RPL30/PSMA6/RPL41/RPS29/PNRC2/RPS3A/CLNS1A/SRSF1/RPS14/RPL3/EIF4A2/RPS6/RPL27/RPS18/RPL10A/LUC7L3,0.853932584269663,1.21293281357487,3.58605446353229,,
stable_directional_sensitivity,candidate_background,Reactome,R-HSA-9633012,Response of EIF2AK4 (GCN2) to amino acid deficiency,other_or_unclassified,35/245,0.142857142857143,37/348,0.10632183908046,0.0001700457816789,0.00230978853447173,0.002028616342836,35,RPL36AL/RPS25/RPS27A/RPL32/RPS24/RPL26/RPL6/RPL11/RPL21/RPL17/RPL7/RPL24/RPL23/RPS17/RPL31/RPS27/RPS27L/RPS20/RPL5/RPL35A/RPL12/RPL39/RPL4/RPL35/RPS4X/RPL30/RPL41/RPS29/RPS3A/RPS14/RPL3/RPS6/RPL27/RPS18/RPL10A,0.945945945945946,1.34362934362934,3.40518002640954,,
stable_directional_sensitivity,candidate_background,Reactome,R-HSA-392499,Metabolism of proteins,other_or_unclassified,102/245,0.416326530612245,124/348,0.35632183908046,0.000183575492212969,0.00239382441845711,0.00210242247923905,102,MRPL51/RPL36AL/CETN2/RPS25/SEM1/RPS27A/TBCA/ATP5PO/POMP/MRPL33/MRPS21/RPL32/UCHL3/PSMA3/MRPS33/MRPL22/PSMC2/MRPS18C/RPS24/SCFD1/ATP5PF/PTRH2/SSBP1/DPM1/RPL26/MRPL39/EEF1B2/DCTN6/RPL6/TMEM258/RPL11/EIF3E/PSMB1/RPL21/TRAPPC4/RPL17/ACAT1/RPL7/PFDN5/MRPS22/RPL24/SRP14/RPL23/ZC3H15/COPS5/COPS4/H2AZ1/ATP5MG/UBE2V2/RPS17/RPL31/UQCRQ/NAE1/RPS27/MRPL36/RPS27L/ATP5PD/RWDD1/RARS1/MRPS31/NUP88/RPS20/COMMD6/RPL5/RPL35A/HSPA8/SMC3/UBE2E1/PSMC6/GBA1/COMMD3/RPL12/MBD6/MRPL3/HSPD1/PPA1/CCDC59/RPL39/RBX1/RPL4/RPL35/CALM2/RPS4X/RPL30/CCT2/PSMA6/USP16/RPL41/RPS29/COMMD8/RPS3A/B2M/RPS14/RAB11A/RPL3/EIF4A2/RPS6/RPL27/RPS18/CD52/RPL10A/ANPEP,0.82258064516129,1.16840026333114,3.59963749498696,,
stable_directional_sensitivity,candidate_background,Reactome,R-HSA-9711097,Cellular response to starvation,other_or_unclassified,39/245,0.159183673469388,42/348,0.120689655172414,0.000207113030389484,0.00259687876565276,0.00228075887716355,39,RPL36AL/RPS25/ATP6V1E1/RPS27A/ATP6V1D/RPL32/RPS24/RPL26/RPL6/RPL11/RPL21/RPL17/RPL7/RPL24/RPL23/RPS17/RPL31/RPS27/RPS27L/RPS20/ATP6V1G1/RPL5/RPL35A/RPL12/RPL39/RPL4/RPL35/RPS4X/RPL30/RPL41/RPS29/LAMTOR3/RPS3A/RPS14/RPL3/RPS6/RPL27/RPS18/RPL10A,0.928571428571429,1.31895043731778,3.39481647502144,,
stable_directional_sensitivity,candidate_background,Reactome,R-HSA-9010553,Regulation of expression of SLITs and ROBOs,other_or_unclassified,43/245,0.175510204081633,47/348,0.135057471264368,0.000224454385836089,0.00271007888083574,0.00238017906227743,43,RPL36AL/RPS25/SEM1/RPS27A/RPL32/PSMA3/PSMC2/RPS24/RPL26/MAGOH/RPL6/RPL11/PSMB1/RPL21/RPL17/RPL7/RPL24/RPL23/RPS17/RPL31/RPS27/RPS27L/RPS20/RPL5/RPL35A/PSMC6/RPL12/RPL39/RBX1/RPL4/RPL35/RPS4X/RPL30/PSMA6/RPL41/RPS29/RPS3A/RPS14/RPL3/RPS6/RPL27/RPS18/RPL10A,0.914893617021277,1.29952236213634,3.40035374988464,,
stable_directional_sensitivity,candidate_background,Reactome,R-HSA-72766,Translation,ribosomal_translation,59/245,0.240816326530612,68/348,0.195402298850575,0.000463832217590614,0.00540033224766215,0.00474294598438523,59,MRPL51/RPL36AL/RPS25/SEM1/RPS27A/MRPL33/MRPS21/RPL32/PSMA3/MRPS33/MRPL22/PSMC2/MRPS18C/RPS24/RPL26/MRPL39/EEF1B2/RPL6/RPL11/EIF3E/PSMB1/RPL21/RPL17/RPL7/MRPS22/RPL24/SRP14/RPL23/RPS17/RPL31/RPS27/MRPL36/RPS27L/RARS1/MRPS31/RPS20/RPL5/RPL35A/PSMC6/RPL12/MRPL3/PPA1/RPL39/RBX1/RPL4/RPL35/RPS4X/RPL30/PSMA6/RPL41/RPS29/RPS3A/RPS14/RPL3/EIF4A2/RPS6/RPL27/RPS18/RPL10A,0.867647058823529,1.23241296518607,3.2905232175077,,
stable_directional_sensitivity,candidate_background,Reactome,R-HSA-168255,Influenza Infection,other_or_unclassified,36/245,0.146938775510204,39/348,0.112068965517241,0.000543607472119991,0.00590720119703724,0.00518811341812763,36,RPL36AL/RPS25/RPS27A/RPL32/RPS24/RPL26/RPL6/RPL11/RPL21/RPL17/RPL7/RPL24/RPL23/RPS17/RPL31/RPS27/RPS27L/NUP88/RPS20/RPL5/RPL35A/RPL12/RPL39/RPL4/RPL35/RPS4X/RPL30/RPL41/RPS29/RPS3A/RPS14/RPL3/RPS6/RPL27/RPS18/RPL10A,0.923076923076923,1.31114599686028,3.1757510389443,,
stable_directional_sensitivity,candidate_background,Reactome,R-HSA-168273,Influenza Viral RNA Transcription and Replication,rna_processing,36/245,0.146938775510204,39/348,0.112068965517241,0.000543607472119991,0.00590720119703724,0.00518811341812763,36,RPL36AL/RPS25/RPS27A/RPL32/RPS24/RPL26/RPL6/RPL11/RPL21/RPL17/RPL7/RPL24/RPL23/RPS17/RPL31/RPS27/RPS27L/NUP88/RPS20/RPL5/RPL35A/RPL12/RPL39/RPL4/RPL35/RPS4X/RPL30/RPL41/RPS29/RPS3A/RPS14/RPL3/RPS6/RPL27/RPS18/RPL10A,0.923076923076923,1.31114599686028,3.1757510389443,,
stable_directional_sensitivity,candidate_background,Reactome,R-HSA-376176,Signaling by ROBO receptors,other_or_unclassified,43/245,0.175510204081633,48/348,0.137931034482759,0.000749082529632451,0.00787744853742513,0.00691852115653741,43,RPL36AL/RPS25/SEM1/RPS27A/RPL32/PSMA3/PSMC2/RPS24/RPL26/MAGOH/RPL6/RPL11/PSMB1/RPL21/RPL17/RPL7/RPL24/RPL23/RPS17/RPL31/RPS27/RPS27L/RPS20/RPL5/RPL35A/PSMC6/RPL12/RPL39/RBX1/RPL4/RPL35/RPS4X/RPL30/PSMA6/RPL41/RPS29/RPS3A/RPS14/RPL3/RPS6/RPL27/RPS18/RPL10A,0.895833333333333,1.27244897959184,3.13093711026408,,
stable_directional_sensitivity,candidate_background,Reactome,R-HSA-9954709,Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide,ribosomal_translation,30/245,0.122448979591837,32/348,0.0919540229885057,0.00090077357891185,0.00917663083516447,0.00805955307447445,30,RPL36AL/SEM1/RPS27A/RPL32/PSMA3/PSMC2/RPL26/RPL6/RPL11/PSMB1/RPL21/RPL17/RPL7/RPL24/RPL23/RPL31/RPL5/RPL35A/PSMC6/RPL12/RPL39/RBX1/RPL4/RPL35/RPL30/PSMA6/RPL41/RPL3/RPL27/RPL10A,0.9375,1.33163265306122,3.03192113452875,,
stable_directional_sensitivity,candidate_background,Reactome,R-HSA-8953897,Cellular responses to stimuli,other_or_unclassified,69/245,0.281632653061225,82/348,0.235632183908046,0.00099605766852688,0.00983984242241706,0.00864203144623003,69,RPL36AL/RPS25/SEM1/ATP6V1E1/RPA3/RPS27A/HSPE1/DNAJA1/ATP6V1D/RPL32/PSMA3/PRDX1/CREBRF/PSMC2/RPS24/CDC26/SOD1/RPL26/DCTN6/RPL6/RPL11/PSMB1/RPL21/RPL17/COX7B/RPL7/RPL24/RPL23/COX6A1/RPS17/RPL31/RPS27/RPS27L/NUP88/RPS20/COX7A2/ATP6V1G1/COX7C/RPL5/RPL35A/HSPA8/UBE2E1/PSMC6/RPL12/COXFA4/HSPD1/HSPH1/RPL39/RBX1/HIGD1A/RPL4/RPL35/CALM2/RPS4X/PIK3CD/RPL30/PSMA6/COX6C/RPL41/RPS29/NCF4/LAMTOR3/RPS3A/RPS14/RPL3/RPS6/RPL27/RPS18/RPL10A,0.841463414634146,1.19522150323544,3.11403097171078,,
stable_directional_sensitivity,candidate_background,Reactome,R-HSA-2262752,Cellular responses to stress,other_or_unclassified,67/245,0.273469387755102,80/348,0.229885057471264,0.00163024325844495,0.0156311559486192,0.0137283642816417,67,RPL36AL/RPS25/SEM1/ATP6V1E1/RPA3/RPS27A/HSPE1/DNAJA1/ATP6V1D/RPL32/PSMA3/PRDX1/CREBRF/PSMC2/RPS24/CDC26/SOD1/RPL26/DCTN6/RPL6/RPL11/PSMB1/RPL21/RPL17/COX7B/RPL7/RPL24/RPL23/COX6A1/RPS17/RPL31/RPS27/RPS27L/NUP88/RPS20/COX7A2/ATP6V1G1/COX7C/RPL5/RPL35A/HSPA8/UBE2E1/PSMC6/RPL12/COXFA4/HSPD1/HSPH1/RPL39/RBX1/HIGD1A/RPL4/RPL35/RPS4X/RPL30/PSMA6/COX6C/RPL41/RPS29/NCF4/LAMTOR3/RPS3A/RPS14/RPL3/RPS6/RPL27/RPS18/RPL10A,0.8375,1.18959183673469,2.97595525902365,,
stable_directional_sensitivity,candidate_background,Reactome,R-HSA-1799339,SRP-dependent cotranslational protein targeting to membrane,ribosomal_translation,36/245,0.146938775510204,40/348,0.114942528735632,0.00187781148528391,0.0174904726915016,0.0153613450826233,36,RPL36AL/RPS25/RPS27A/RPL32/RPS24/RPL26/RPL6/RPL11/RPL21/RPL17/RPL7/RPL24/SRP14/RPL23/RPS17/RPL31/RPS27/RPS27L/RPS20/RPL5/RPL35A/RPL12/RPL39/RPL4/RPL35/RPS4X/RPL30/RPL41/RPS29/RPS3A/RPS14/RPL3/RPS6/RPL27/RPS18/RPL10A,0.9,1.27836734693878,2.88205387496453,,
stable_directional_sensitivity,candidate_background,Reactome,R-HSA-422475,Axon guidance,other_or_unclassified,48/245,0.195918367346939,56/348,0.160919540229885,0.00346075049329373,0.0304920178598313,0.0267802029637524,48,RPL36AL/RPS25/SEM1/RPS27A/RPL32/PSMA3/PSMC2/RPS24/MYL12B/RPL26/MAGOH/RPL6/RPL11/PSMB1/RPL21/RPL17/RPL7/RPL24/RPL23/MYL6/RPS17/RPL31/RPS27/RPS27L/RPS20/RPL5/RPL35A/HSPA8/PSMC6/RPL12/RPL39/RBX1/RPL4/RPL35/RPS4X/PIK3CD/RPL30/PSMA6/RPL41/RPS29/RPS3A/RPS14/RPL3/RPS6/RPL27/RPS18/RPL10A/MMP9,0.857142857142857,1.21749271137026,2.7363803458871,,
